"assay_id","doc_id","description","assay_organism","assay_chembl_id","aidx","pref_name","activity_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","toid","upper_value","standard_upper_value","src_id (#1)","type","relation","value","units","text_value","standard_text_value","standard_inchi_key","canonical_smiles","compound_chembl_id"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582227,1303901,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"UPPYTUNUGKDPSA-UHFFFAOYSA-N","Clc1cccc(c1)c2cn3C(=O)NC=C(I)c3n2","CHEMBL1982610"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582228,1287331,"=",630.96,"nM",1,"Ki",6.2,,,,7,"pKi","=",6.2,,,,"KBDRSPRFXNCQAM-UHFFFAOYSA-N","FC(F)(F)c1cccc(CNc2cc(ncn2)c3c[nH]c4ncccc34)c1","CHEMBL1966040"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582229,1320787,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"MJLKHAZEWYICMC-UHFFFAOYSA-N","Cc1cccc(c1)C2(CC2C(=O)Nc3ccncc3)c4cccc(C)c4","CHEMBL1999496"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582230,1328224,"=",125.89,"nM",1,"Ki",6.9,,,,7,"pKi","=",6.9,,,,"CFBADDSSFSYJPF-UHFFFAOYSA-N","CSc1cnc2c(ccc3cnccc23)c1O","CHEMBL2006933"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582231,1309591,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"QXRJBJVCBQSLTA-UHFFFAOYSA-N","Nc1ccc(cc1)c2csc3c(C=Cc4nc5ccccc5[nH]4)cnc(N)c23","CHEMBL1988300"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582232,428508,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"HHFBDROWDBDFBR-UHFFFAOYSA-N","OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4c3n2)c5c(F)cccc5F)cc1","CHEMBL259084"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582233,1312369,"=",12.59,"nM",1,"Ki",7.9,,,,7,"pKi","=",7.9,,,,"ZGZVRPRSFXRGCF-UHFFFAOYSA-N","COc1ccc(cc1OC)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4","CHEMBL1991078"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582234,1308650,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"ZFMQMTAMXRLLHN-UHFFFAOYSA-N","CCCCNc1ccc2C(=O)N(CCNCCO)C(=O)c3cccc1c23","CHEMBL1987359"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9582235,1321976,"=",125.89,"nM",1,"Ki",6.9,,,,7,"pKi","=",6.9,,,,"NKGLJTITEFZKAN-UHFFFAOYSA-N","CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(c2)C(=O)Nc3cc(cc(c3)C(=NNC(=N)N)C)C(=NNC(=N)N)C)cc(c1)C(=NNC(=N)N)C","CHEMBL2000685"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585797,582954,"=",125.89,"nM",1,"Ki",6.9,,,,7,"pKi","=",6.9,,,,"OAVGBZOFDPFGPJ-UHFFFAOYSA-N","CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2","CHEMBL565612"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585798,1315729,"=",125.89,"nM",1,"Ki",6.9,,,,7,"pKi","=",6.9,,,,"DQPYZHUAILXFJI-UHFFFAOYSA-N","NC1CCCCC1Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34","CHEMBL1994438"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585799,1306602,"=",3162.28,"nM",1,"Ki",5.5,,,,7,"pKi","=",5.5,,,,"AYJBHLUSGLQYDG-UHFFFAOYSA-N","Nc1n[nH]c2cccc(c3ccc(NC(=O)Nc4cc(CO)ccc4F)cc3)c12","CHEMBL1985311"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585800,1303951,"=",100.0,"nM",1,"Ki",7.0,,,,7,"pKi","=",7.0,,,,"VQPBIJGXSXEOCU-UHFFFAOYSA-N","COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1","CHEMBL1982660"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585801,1310556,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"SHNZBTHVGXHLLD-UHFFFAOYSA-N","CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCC(N)C4","CHEMBL1989265"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585802,1286951,"=",63.1,"nM",1,"Ki",7.2,,,,7,"pKi","=",7.2,,,,"RKUKAACYUCUJEE-UHFFFAOYSA-N","NC(=O)c1cc([nH]c1c2ccc(Cl)cc2Cl)c3ccnc(N)n3","CHEMBL1965660"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585803,1325938,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"DYAKPPODIHJSHS-UHFFFAOYSA-N","CNC1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2Br","CHEMBL2004647"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585804,1290793,"=",630.96,"nM",1,"Ki",6.2,,,,7,"pKi","=",6.2,,,,"ZKHDDJKHTPLPOQ-UHFFFAOYSA-N","O=C(Nc1cc2C(=O)NN=Cc3c[nH]c(c1)c23)C4CC4c5ccccc5","CHEMBL1969502"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585805,1287201,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"ZHTVWJDQZBBZHV-UHFFFAOYSA-N","Nc1ncnc2c1c(cn2C3CCC(CC3)N4CCCC4)c5cccc(OCc6ccccc6)c5","CHEMBL1965910"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585806,1317738,"=",1000.0,"nM",1,"Ki",6.0,,,,7,"pKi","=",6.0,,,,"WYCBJBMCGVVCMY-UHFFFAOYSA-N","CCCCOc1cc(cc2[nH]nc(N)c12)c3ccncc3","CHEMBL1996447"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585807,1072614,"=",251.19,"nM",1,"Ki",6.6,,,,7,"pKi","=",6.6,,,,"DYSRECIVMDGUQU-UHFFFAOYSA-N","CC(C)Nc1c(nc2ncccn12)c3ccc4[nH]ncc4c3","CHEMBL1682553"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585808,1292721,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"PEEMSUJXJVLHFP-UHFFFAOYSA-N","CN1C(=NC(=C(C1=O)c2cccc(C)c2)c3ccncc3)NCC(N)Cc4ccccc4","CHEMBL1971430"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585809,1305254,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"GWMATETWMAQOFL-UHFFFAOYSA-N","Cc1cccc(NC(=O)Nc2ccc(cc2)c3coc4ncnc(N)c34)c1","CHEMBL1983963"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585810,1319055,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"KAKFXRYHYUPXSU-UHFFFAOYSA-N","COc1ccc(cc1)C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2","CHEMBL1997764"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585811,1321562,"=",158.49,"nM",1,"Ki",6.8,,,,7,"pKi","=",6.8,,,,"GHPFQRTVUDXWCC-UHFFFAOYSA-N","Cc1n[nH]c2ccc(cc12)c3cncc(OCC(CN)Cc4ccccc4)c3","CHEMBL2000271"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585812,1306383,"=",3162.28,"nM",1,"Ki",5.5,,,,7,"pKi","=",5.5,,,,"KJVWCDAPVMWKLJ-UHFFFAOYSA-N","Oc1ccc(cc1)c2n[nH]c(Nc3cccc(Cl)c3)c2c4ccc(O)cc4","CHEMBL1985092"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585813,1325983,"=",3981.07,"nM",1,"Ki",5.4,,,,7,"pKi","=",5.4,,,,"JCTPJYZESAMIGH-UHFFFAOYSA-N","Nc1nonc1n2nnc(C(=O)NN=Cc3cccs3)c2c4ccccc4","CHEMBL2004692"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585814,1302701,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"XAYDUCQADQTDGX-UHFFFAOYSA-N","CNc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3","CHEMBL1981410"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585815,1317525,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"PKCDDUHJAFVJJB-UHFFFAOYSA-N","CC1(O)CC(C1)c2nc(c3ccc4ccc(nc4c3)c5ccccc5)c6c(N)nccn26","CHEMBL1996234"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585816,1288835,"=",7943.28,"nM",1,"Ki",5.1,,,,7,"pKi","=",5.1,,,,"XMFUGSRATNLPRM-UHFFFAOYSA-N","CN(C)c1cccc2c(cccc12)S(=O)(=O)N(CCN)c3cncc(c3)c4ccc5cnccc5c4","CHEMBL1967544"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585817,370955,"=",6309.57,"nM",1,"Ki",5.2,,,,7,"pKi","=",5.2,,,,"GHPFSYCYZJKVDZ-UHFFFAOYSA-N","OCCCc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N","CHEMBL223367"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585818,285177,"=",39.81,"nM",1,"Ki",7.4,,,,7,"pKi","=",7.4,,,,"BIIVYFLTOXDAOV-UHFFFAOYSA-N","CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl","CHEMBL422897"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585819,1304559,">",3162.28,"nM",1,"Ki",,,,,7,"pKi","<",5.5,,,,"HAYYBYPASCDWEQ-UHFFFAOYSA-N","CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC6CCOCC6)c2","CHEMBL1983268"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585820,210613,"=",251.19,"nM",1,"Ki",6.6,,,,7,"pKi","=",6.6,,,,"CLRFYTGANQZOBS-UHFFFAOYSA-N","NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4","CHEMBL340384"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585821,1290442,"=",25.12,"nM",1,"Ki",7.6,,,,7,"pKi","=",7.6,,,,"XUFLBSMTYMFOQH-UHFFFAOYSA-N","CN(C)C1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34","CHEMBL1969151"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585822,1317878,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"VOAZYSSSBBQYMU-UHFFFAOYSA-N","CC(C)(CO)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F","CHEMBL1996587"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585823,1286095,"=",398.11,"nM",1,"Ki",6.4,,,,7,"pKi","=",6.4,,,,"TWCARTFPHQNBPF-UHFFFAOYSA-N","CS(=O)(=O)NCCOc1cncc(c1)c2ccc3cnccc3c2","CHEMBL1964804"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585824,448297,"=",251.19,"nM",1,"Ki",6.6,,,,7,"pKi","=",6.6,,,,"PEXKNSGOEOREKM-UHFFFAOYSA-N","COc1ccc(cc1)c2cnc3c(Br)cnn3c2","CHEMBL443962"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585825,1321645,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"SQXSMLLCDWJNAC-UHFFFAOYSA-N","COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O","CHEMBL2000354"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585826,1286798,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"KWRXWPRFIUJQBP-UHFFFAOYSA-N","Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1","CHEMBL1965507"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585827,1302398,">",19952.62,"nM",1,"Ki",,,,,7,"pKi","<",4.7,,,,"PWZFWKUHDMFIAL-UHFFFAOYSA-N","Cn1ncc2C(=O)CCCc12","CHEMBL1981107"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585828,13629,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"VSPFURGQAYMVAN-UHFFFAOYSA-N","Nc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4","CHEMBL274064"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585829,1288855,"=",630.96,"nM",1,"Ki",6.2,,,,7,"pKi","=",6.2,,,,"OROAFGSTGRDOFR-UHFFFAOYSA-N","CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12","CHEMBL1967564"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585830,590223,"=",12.59,"nM",1,"Ki",7.9,,,,7,"pKi","=",7.9,,,,"LRZYYIZFBXFSJB-UHFFFAOYSA-N","NCCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16","CHEMBL592030"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585831,1321362,"=",630.96,"nM",1,"Ki",6.2,,,,7,"pKi","=",6.2,,,,"YUOWJICKAJQZLS-UHFFFAOYSA-N","OCCCNc1ncnc2[nH]cc(c3ccccc3)c12","CHEMBL2000071"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585832,1300467,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"SZALFSTUDMTGGL-UHFFFAOYSA-N","COc1ccc2c(NC(=O)Nc3cc(ccn3)C(F)(F)F)ccnc2c1","CHEMBL1979176"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585833,1291608,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"ZCCJKVBTHCOISJ-UHFFFAOYSA-N","Cn1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4","CHEMBL1970317"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585834,1323904,"=",251.19,"nM",1,"Ki",6.6,,,,7,"pKi","=",6.6,,,,"JJTYLBBKGQOISV-UHFFFAOYSA-N","COc1cc(OC)cc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4","CHEMBL2002613"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585835,1321699,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"WIHAOLDOGQOGIU-UHFFFAOYSA-N","Cc1cn2c(c3ccnc(NCC(C)(C)CO)n3)c(nc2c(C)n1)c4ccc(F)cc4F","CHEMBL2000408"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585836,418190,"=",3162.28,"nM",1,"Ki",5.5,,,,7,"pKi","=",5.5,,,,"AZTMYWWWILJAKW-UHFFFAOYSA-N","Clc1cc2NC(=O)Nc3cnc(C#N)c(OCCCCOc2cc1NCc4cncs4)n3","CHEMBL248757"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585837,1299305,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"HWGZXYUOXGVACR-UHFFFAOYSA-N","CN1CCC(CC1)C(=O)n2nc(N)c3cc(ccc23)c4cn(Cc5ccccc5)nn4","CHEMBL1978014"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585838,1295541,"=",158.49,"nM",1,"Ki",6.8,,,,7,"pKi","=",6.8,,,,"GVOOEMLKTIRYCO-UHFFFAOYSA-N","O=C(NCc1ccccc1)C2=CNN3C(=O)C=C(N=C23)c4ccncc4","CHEMBL1974250"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585839,1315829,"=",1000.0,"nM",1,"Ki",6.0,,,,7,"pKi","=",6.0,,,,"FGLPGUCHBHILNS-UHFFFAOYSA-N","FC(F)(F)c1cccc2c(NC(=O)Nc3cnccn3)ccnc12","CHEMBL1994538"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585840,1304486,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"HATNHAMXMKJCEI-UHFFFAOYSA-N","CCN(CC)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4","CHEMBL1983195"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585841,1296781,"=",1995.26,"nM",1,"Ki",5.7,,,,7,"pKi","=",5.7,,,,"PDBPUXLUVDSLML-UHFFFAOYSA-N","NCCCOc1cc2C(=O)NCc2c(c1)c3ccc(Nc4oc5ccccc5n4)cc3","CHEMBL1975490"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585842,1285735,"=",79.43,"nM",1,"Ki",7.1,,,,7,"pKi","=",7.1,,,,"YEKVTSRZMPLPFK-UHFFFAOYSA-N","Cc1ccc2nccc(NC(=O)Nc3cccc(n3)C(F)(F)F)c2c1","CHEMBL1964444"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585843,1311248,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"PDZXQHANGFVRBL-UHFFFAOYSA-N","OCCNc1cc2cc(ccc2cn1)c3ccccc3","CHEMBL1989957"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585844,1307430,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"OBHNPUMYQHGYJJ-UHFFFAOYSA-N","Clc1csc2ncnc(Nc3ccccc3)c12","CHEMBL1986139"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585845,1306871,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"WZSVRUCBLPTNFX-UHFFFAOYSA-N","NC(Cc1cccc2ccccc12)C(=O)Nc3cncc(C=Cc4ccncc4)c3","CHEMBL1985580"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585846,1301831,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"OUORNBBPANSKFS-UHFFFAOYSA-N","FC(F)(F)c1cccc(NC(=O)Nc2ccnc3c(Cl)cccc23)n1","CHEMBL1980540"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585847,1324520,"=",630.96,"nM",1,"Ki",6.2,,,,7,"pKi","=",6.2,,,,"QRCXMLQLNQMAFC-UHFFFAOYSA-N","CN(C)c1cc(cc2[nH]nc(N)c12)c3ccncc3","CHEMBL2003229"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585848,1301174,">",5011.87,"nM",1,"Ki",,,,,7,"pKi","<",5.3,,,,"NRGYZNJPCGRCLV-UHFFFAOYSA-N","CN(C)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3","CHEMBL1979883"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585849,1305453,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"CFIBXVQLBVNOHW-UHFFFAOYSA-N","COCCOC1CCC(CC1)n2nc(c3ccc(Nc4oc5c(C)cc(C)cc5n4)cc3)c6c(N)ncnc26","CHEMBL1984162"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9585850,1309622,"=",199.53,"nM",1,"Ki",6.7,,,,7,"pKi","=",6.7,,,,"PWIKZIKRKUUHRB-UHFFFAOYSA-N","Cc1cccc(CNc2cc(cc(Cl)n2)c3c[nH]c4ncccc34)c1C","CHEMBL1988331"
