doc_id,doc_chembl_id,lead_mol_count,title,mol_count
126336,CHEMBL5316313,1,Discovery of Novel 3-Phenylpiperidine Derivatives Targeting the β-Catenin/B-Cell Lymphoma 9 Interaction as a Single Agent and in Combination with the Anti-PD-1 Antibody for the Treatment of Colorectal Cancer.,44
105033,CHEMBL4028808,1,"Design and synthesis of selective CDK8/19 dual inhibitors: Discovery of 4,5-dihydrothieno[3',4':3,4]benzo[1,2-d]isothiazole derivatives.",44
112379,CHEMBL4373693,2,Virtual Screening Approach and Investigation of Structure-Activity Relationships To Discover Novel Bacterial Topoisomerase Inhibitors Targeting Gram-Positive and Gram-Negative Pathogens.,44
84115,CHEMBL3297742,1,Tetrahydronaphthyridine and dihydronaphthyridinone ethers as positive allosteric modulators of the metabotropic glutamate receptor 5 (mGlu₅).,44
136151,CHEMBL6074685,1,"Design, synthesis and biological evaluation of novel diaryl-substituted fused nitrogen heterocycles as tubulin polymerization inhibitors to overcome multidrug resistance in vitro and in vivo.",44
110063,CHEMBL4270598,1,Synthesis and discovery of a drug candidate for treatment of idiopathic pulmonary fibrosis through inhibition of TGF-β1 pathway.,44
121944,CHEMBL5042526,1,"Design, Synthesis, and Biological Evaluation of Triazolone Derivatives as Potent PPARα/δ Dual Agonists for the Treatment of Nonalcoholic Steatohepatitis.",44
136453,CHEMBL6087392,1,"Discovery of ZG-2305, an Orally Bioavailable Factor Inhibiting HIF Inhibitor for the Treatment of Obesity and Fatty Liver Disease.",44
129191,CHEMBL5518245,2,Development of an Imidazopyridazine-Based MNK1/2 Inhibitor for the Treatment of Lymphoma.,44
136890,CHEMBL6103640,2,Discovery of 5-Phenylthiazol-2-amine Derivatives as Novel PI4KIIIβ Inhibitors with Efficacious Antitumor Activity by Inhibiting the PI3K/AKT Axis.,44
37919,CHEMBL1140586,1,Design and synthesis of a functionally selective D3 agonist and its in vivo delivery via the intranasal route.,44
136869,CHEMBL6103619,1,Discovery of a Novel CRBN-Recruiting cGAS PROTAC Degrader for the Treatment of Ulcerative Colitis.,44
124620,CHEMBL5154870,1,Discovery of novel glutaminase 1 allosteric inhibitor with 4-piperidinamine linker and aromatic heterocycles.,44
136795,CHEMBL6103545,1,"Discovery of GS-2278, a Potent and Selective LPAR1 Antagonist for the Treatment of Idiopathic Pulmonary Fibrosis.",43
137315,CHEMBL6121044,2,Discovery of Novel Spirocyclic MAT2A Inhibitors Demonstrating High In Vivo Efficacy in MTAP-Null Xenograft Models.,43
66737,CHEMBL2176973,1,Synthesis and SAR Studies of Fused Oxadiazines as γ-Secretase Modulators for Treatment of Alzheimer's Disease.,43
126145,CHEMBL5260844,1,Optimization of PDE3A Modulators for SLFN12-Dependent Cancer Cell Killing.,43
136731,CHEMBL6096703,2,"Design, Synthesis, and Pharmacodynamic Evaluation of Highly Selective PARP1 Inhibitors with Brain Penetrance.",43
108313,CHEMBL4190408,2,"Discovery of a Potent, Orally Bioavailable PI4KIIIβ Inhibitor (UCB9608) Able To Significantly Prolong Allogeneic Organ Engraftment in Vivo.",43
129181,CHEMBL5518235,1,Identification of Novel Series of Potent and Selective Relaxin Family Peptide Receptor 1 (RXFP1) Agonists.,43
101434,CHEMBL3862029,1,Discovery of 8-Membered Ring Sulfonamides as Inhibitors of Oncogenic Mutant Isocitrate Dehydrogenase 1.,43
117889,CHEMBL4680243,1,"N-benzyl 4,4-disubstituted piperidines as a potent class of influenza H1N1 virus inhibitors showing a novel mechanism of hemagglutinin fusion peptide interaction.",43
128214,CHEMBL5380853,2,Lead Optimization of Androgen Receptor-HSP27 Disrupting Agents in Glioblastoma.,43
90002,CHEMBL3351614,1,"Discovery of 1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalen-4-carboxamides as potent and selective CB2 receptor agonists.",43
124560,CHEMBL5154810,1,Development of Potent Immune Modulators Targeting Stimulator of Interferon Genes Receptor.,43
130484,CHEMBL5614404,2,"Optimization of potent, broad-spectrum, and specific anti-influenza compounds targeting RNA polymerase PA-PB1 heterodimerization.",43
128969,CHEMBL5506043,2,A β-Carboline Derivate PAD4 Inhibitor Reshapes Neutrophil Phenotype and Improves the Tumor Immune Microenvironment against Triple-Negative Breast Cancer.,43
110137,CHEMBL4270672,1,Synthesis and Biological Evaluation of Fused Tricyclic Heterocycle Piperazine (Piperidine) Derivatives As Potential Multireceptor Atypical Antipsychotics.,43
120326,CHEMBL4813985,1,Lead optimization generates selenium-containing miconazole CYP51 inhibitors with improved pharmacological profile for the treatment of fungal infections.,43
121364,CHEMBL4842387,1,Discovery of a Series of Hydroxamic Acid-Based Microtubule Destabilizing Agents with Potent Antitumor Activity.,43
136880,CHEMBL6103630,1,"Discovery of Novel 2,4,5-Trisubstituted Pyrimidine Derivatives as Potent and Selective FGFR Inhibitors against Gatekeeper Mutants for the Treatment of NSCLC.",43
119567,CHEMBL4732177,1,"Design, Structural Optimization, and Characterization of the First Selective Macrocyclic Neurotensin Receptor Type 2 Non-opioid Analgesic.",43
130426,CHEMBL5608241,1,Discovery of Novel Non-nucleoside DOT1L<sup>R231Q</sup> Inhibitors with Improved Pharmacokinetic Properties and Anti-lung Cancer Efficacy.,43
101286,CHEMBL3860061,2,A Novel Parkinson's Disease Drug Candidate with Potent Anti-neuroinflammatory Effects through the Src Signaling Pathway.,43
112584,CHEMBL4382235,1,"Design, synthesis and biological evaluation of novel 1-phenyl phenanthridin-6(5H)-one derivatives as anti-tumor agents targeting TOPK.",43
137718,CHEMBL6153071,1,Discovery of Novel RNA Demethylase FTO Inhibitors Featuring an Acylhydrazone Scaffold with Potent Antileukemia Activity.,42
92524,CHEMBL3580651,1,"Discovery of MK-1421, a Potent, Selective sstr3 Antagonist, as a Development Candidate for Type 2 Diabetes.",42
89847,CHEMBL3351481,1,Anilinotriazoles as potent gamma secretase modulators.,42
97298,CHEMBL3734751,1,"Discovery of novel, potent and low-toxicity angiotensin II receptor type 1 (AT1) blockers: Design, synthesis and biological evaluation of 6-substituted aminocarbonyl benzimidazoles with a chiral center.",42
124644,CHEMBL5154894,1,Discovery of 2-Amino-3-cyanothiophene Derivatives as Potent STAT3 Inhibitors for the Treatment of Osteosarcoma Growth and Metastasis.,42
137464,CHEMBL6127128,1,Discovery of the First-in-Class Dual-Target ROCK/HDAC Inhibitor with Potent Antitumor Efficacy in Vivo That Trigger Antitumor Immunity.,42
137761,CHEMBL6153114,8,Property-Based Design of Xanthine Derivatives as Potent and Orally Available TRPC4/5 Inhibitors for Depression and Anxiety.,42
137274,CHEMBL6121003,1,"Design, synthesis, and pharmacological evaluation of triazine-based PI3K/mTOR inhibitors for the potential treatment of non-small cell lung cancer.",42
124499,CHEMBL5154749,1,Discovery of a potent and highly selective inhibitor of ataxia telangiectasia mutated and Rad3-Related (ATR) kinase: Structural activity relationship and antitumor activity both in vitro and in vivo.,42
130123,CHEMBL5579895,1,Discovery of TYRA-300: First Oral Selective FGFR3 Inhibitor for the Treatment of Urothelial Cancers and Achondroplasia.,42
112659,CHEMBL4385603,1,Discovery of Potent Myeloid Cell Leukemia-1 (Mcl-1) Inhibitors That Demonstrate in Vivo Activity in Mouse Xenograft Models of Human Cancer.,42
93935,CHEMBL3632544,1,"Acyl dihydropyrazolo[1,5-a]pyrimidinones as metabotropic glutamate receptor 5 positive allosteric modulators.",42
128857,CHEMBL5500412,1,"Discovery of Highly Selective, Potent, Covalent, and Orally Bioavailable Factor XIIa Inhibitors for the Treatment of Thrombo-Inflammation.",42
129297,CHEMBL5523767,1,Bipyridine Derivatives as NOP2/Sun RNA Methyltransferase 3 Inhibitors for the Treatment of Colorectal Cancer.,42
97916,CHEMBL3758160,1,Orally available stilbene derivatives as potent HDAC inhibitors with antiproliferative activities and antitumor effects in human tumor xenografts.,42
99281,CHEMBL3804799,1,Synthesis and Biological Evaluation of Novel σ1 Receptor Ligands for Treating Neuropathic Pain: 6-Hydroxypyridazinones.,42
127968,CHEMBL5370626,1,Targeting the Subpocket Enables the Discovery of Thiadiazole-Pyridazine Derivatives as Glutaminase C Inhibitors.,42
108331,CHEMBL4196006,1,Aryl thiosemicarbazones for the treatment of trypanosomatidic infections.,42
62085,CHEMBL2034824,1,"Pyridyl-2,5-diketopiperazines as potent, selective, and orally bioavailable oxytocin antagonists: synthesis, pharmacokinetics, and in vivo potency.",42
128249,CHEMBL5385844,2,Discovery of novel imidazole chemotypes as isoform-selective JNK3 inhibitors for the treatment of Alzheimer's disease.,42
129367,CHEMBL5528066,1,Discovery of Novel <i>N</i>-(Anthracen-9-ylmethyl) Benzamide Derivatives as ZNF207 Inhibitors Promising in Treating Glioma.,42
89349,CHEMBL3352820,1,Exploration of 3-Aminoazetidines as Triple Reuptake Inhibitors by Bioisosteric Modification of 3-α-Oxyazetidine.,42
128981,CHEMBL5506055,1,Hit-to-Lead Optimization of the Natural Product Oridonin as Novel NLRP3 Inflammasome Inhibitors with Potent Anti-Inflammation Activity.,42
123958,CHEMBL5137095,1,<i>N</i>-Benzyl Benzamide Derivatives as Selective Sub-Nanomolar Butyrylcholinesterase Inhibitors for Possible Treatment in Advanced Alzheimer's Disease.,42
105621,CHEMBL4043136,1,"Chiral-pool synthesis of 1,2,4-trisubstituted 1,4-diazepanes as novel σ1 receptor ligands.",42
117753,CHEMBL4680107,1,2-Aminopyridine-Based Mitogen-Activated Protein Kinase Kinase Kinase Kinase 4 (MAP4K4) Inhibitors: Assessment of Mechanism-Based Safety.,42
111720,CHEMBL4350983,1,Combining structure- and property-based optimization to identify selective FLT3-ITD inhibitors with good antitumor efficacy in AML cell inoculated mouse xenograft model.,41
105335,CHEMBL4033790,1,Design and Synthesis of Novel Deuterated Ligands Functionally Selective for the γ-Aminobutyric Acid Type A Receptor (GABAAR) α6 Subtype with Improved Metabolic Stability and Enhanced Bioavailability.,41
129286,CHEMBL5523756,1,Molecular Transformers: Adaptive Multitarget Ligands for Esterase-Induced Transition from Analgesics to Anesthetics.,41
121164,CHEMBL4837239,1,"Identification of Thieno[3,2-<i>d</i>]pyrimidine Derivatives as Dual Inhibitors of Focal Adhesion Kinase and FMS-like Tyrosine Kinase 3.",41
107230,CHEMBL4145625,4,Discovery and Optimization of 2-Amino-4-methylquinazoline Derivatives as Highly Potent Phosphatidylinositol 3-Kinase Inhibitors for Cancer Treatment.,41
121951,CHEMBL5042533,1,"Structural Optimization and Structure-Activity Relationship Studies of 6,6-Dimethyl-4-(phenylamino)-6<i>H</i>-pyrimido[5,4-<i>b</i>][1,4]oxazin-7(8<i>H</i>)-one Derivatives as A New Class of Potent Inhibitors of Pan-Trk and Their Drug-Resistant Mutants.",41
110704,CHEMBL4316619,4,"Identification, design and synthesis of novel pyrazolopyridine influenza virus nonstructural protein 1 antagonists.",41
122541,CHEMBL5096216,1,"Rational Design, Synthesis, and Biological Evaluation of Novel S1PR2 Antagonists for Reversing 5-FU-Resistance in Colorectal Cancer.",41
122546,CHEMBL5096221,1,Discovery of a Highly Potent and Orally Bioavailable STAT3 Dual Phosphorylation Inhibitor for Pancreatic Cancer Treatment.,41
89651,CHEMBL3351528,1,"Targeting dopamine D3 and serotonin 5-HT1A and 5-HT2A receptors for developing effective antipsychotics: synthesis, biological characterization, and behavioral studies.",41
122958,CHEMBL5108046,1,Discovery of Novel Pyrazole-Based KDM5B Inhibitor <b>TK</b>-<b>129</b> and Its Protective Effects on Myocardial Remodeling and Fibrosis.,41
122971,CHEMBL5108059,1,"Discovery of 2-Methyl-2-(4-(2-methyl-8-(1<i>H</i>-pyrrolo[2,3-<i>b</i>]pyridin-6-yl)-1<i>H</i>-naphtho[1,2-<i>d</i>]imidazol-1-yl)phenyl)propanenitrile as a Novel PI3K/mTOR Inhibitor with Enhanced Antitumor Efficacy <i>In Vitro</i> and <i>In Vivo</i>.",41
136637,CHEMBL6092208,2,"Inhibition of <i>Pseudomonas aeruginosa</i> Carbonic Anhydrases, Exploring Ciprofloxacin Functionalization Toward New Antibacterial Agents: An In-Depth Multidisciplinary Study.",41
62729,CHEMBL2057102,1,Aminothienopyridazine inhibitors of tau aggregation: evaluation of structure-activity relationship leads to selection of candidates with desirable in vivo properties.,41
61428,CHEMBL2010768,1,Optimization of Potent Inhibitors of P. falciparum Dihydroorotate Dehydrogenase for the Treatment of Malaria.,41
124297,CHEMBL5149992,1,"Discovery, Optimization, and Evaluation of Quinazolinone Derivatives with Novel Linkers as Orally Efficacious Phosphoinositide-3-Kinase Delta Inhibitors for Treatment of Inflammatory Diseases.",41
124368,CHEMBL5150063,1,Discovery of Orally Bioavailable <i>N</i>-Benzylpiperidinol Derivatives as Potent and Selective USP7 Inhibitors with In Vivo Antitumor Immunity Activity against Colon Cancer.,41
124381,CHEMBL5150076,1,Discovery of Novel Orally Bioavailable Triazoles with Potent and Broad-Spectrum Antifungal Activity In Vitro and In Vivo.,41
46225,CHEMBL1153392,1,Identification of a metabolically stable triazolopyrimidine-based dihydroorotate dehydrogenase inhibitor with antimalarial activity in mice.,41
113495,CHEMBL4406916,1,"Discovery of a Potent and Selective TRPC5 Inhibitor, Efficacious in a Focal Segmental Glomerulosclerosis Model.",41
124679,CHEMBL5154929,1,Optimization of the Natural Product Calothrixin A to Discover Novel Dual Topoisomerase I and II Inhibitors with Improved Anticancer Activity.,41
137899,CHEMBL6177987,1,Structure-Guided Optimization of 2-Aminoquinazoline Hematopoietic Progenitor Kinase 1 Inhibitors for Improved Oral Bioavailability and Synergistic Antitumor Immunity.,41
112737,CHEMBL4387708,1,Enhancement of Benzothiazoles as Pteridine Reductase-1 Inhibitors for the Treatment of Trypanosomatidic Infections.,41
112678,CHEMBL4385622,1,Discovery of velpatasvir (GS-5816): A potent pan-genotypic HCV NS5A inhibitor in the single-tablet regimens Vosevi<sup>®</sup> and Epclusa<sup>®</sup>.,41
137821,CHEMBL6153174,1,Design and Synthesis of Novel Deazapurine DNMT 1 Inhibitors with &lt;i&gt;In Vivo&lt;/i&gt; Efficacy in DLBCL.,41
121484,CHEMBL5029179,1,"Design, synthesis, and biological evaluation of novel covalent inhibitors targeting focal adhesion kinase.",41
125751,CHEMBL5247657,1,"Discovery of BGB-8035, a Highly Selective Covalent Inhibitor of Bruton's Tyrosine Kinase for B-Cell Malignancies and Autoimmune Diseases.",41
126011,CHEMBL5257080,1,Optimization of physicochemical properties of pyrrolidine GPR40 AgoPAMs results in a differentiated profile with improved pharmacokinetics and reduced off-target activities.,41
126447,CHEMBL5321234,1,"Discovery of Thieno[3,2-d]pyrimidine derivatives as potent and selective inhibitors of ataxia telangiectasia mutated and Rad3 related (ATR) kinase.",41
126971,CHEMBL5338751,1,Discovery of the First-in-Class Intestinal Restricted FXR and FABP1 Dual Modulator ZLY28 for the Treatment of Nonalcoholic Fatty Liver Disease.,41
129990,CHEMBL5576135,2,"Discovery of Indolo[3,2-<i>c</i>]isoquinoline Derivatives as Novel Top1/2 Dual Inhibitors with Orally Efficacious Antitumor Activity and Low Toxicity.",41
111687,CHEMBL4346765,1,"Design, synthesis and biological evaluation of novel dithiocarbamate-substituted diphenylaminopyrimidine derivatives as BTK inhibitors.",41
136975,CHEMBL6109083,1,"Design, synthesis, and antitumor activity of NSDs inhibitors targeting lung squamous cell carcinoma.",41
136733,CHEMBL6096705,1,Identification of a Chemical Probe for BLT2 Activation by Scaffold Hopping.,41
136635,CHEMBL6092206,1,Discovery and Characterization of BAY-184: A New Potent and Selective Acylsulfonamide-Benzofuran <i>In Vivo</i>-Active KAT6AB Inhibitor.,41
128156,CHEMBL5380795,1,"Design, Synthesis, and Bioactivity Investigation of Cyclic Lipopeptide Antibiotics Containing Eight to Nine Amino Acids.",41
136272,CHEMBL6078677,1,Discovery and optimization of tetrahydroacridine derivatives as a novel class of antibiotics against multidrug-resistant Gram-positive pathogens by targeting type I signal peptidase and disrupting bacterial membrane.,41
128192,CHEMBL5380831,1,Azolylpyrimidinediols as Novel Structural Scaffolds of DNA-Groove Binders against Intractable <i>Acinetobacter baumannii</i>.,41
130456,CHEMBL5614376,1,"Discovery of MT-1207: A Novel, Potent Multitarget Inhibitor as a Promising Clinical Candidate for the Treatment of Hypertension.",41
130271,CHEMBL5584341,1,"Discovery of Potent, Specific, and Orally Available NLRP3 Inflammasome Inhibitors Based on Pyridazine Scaffolds for the Treatment of Septic Shock and Peritonitis.",41
136520,CHEMBL6087459,2,"Discovery of an Orally Efficacious Pyrazolo[3,4-&lt;i&gt;d&lt;/i&gt;]pyrimidine Benzoxaborole as a Potent Inhibitor of &lt;i&gt;Cryptosporidium&lt;/i&gt;.",41
121588,CHEMBL5032504,1,"Discovery and Optimization of a Novel 2<i>H</i>-Pyrazolo[3,4-d]pyrimidine Derivative as a Potent Irreversible Pan-Fibroblast Growth Factor Receptor Inhibitor.",40
111845,CHEMBL4354853,1,"Design, Synthesis, and Biological Evaluation of Imidazo[1,2-a]pyridine Derivatives as Novel PI3K/mTOR Dual Inhibitors.",40
137242,CHEMBL6120971,1,Selective and Orally Bioavailable c-Met PROTACs for the Treatment of c-Met-Addicted Cancer.,40
136621,CHEMBL6092192,1,Cell-Based Screen Identifies a Highly Potent and Orally Available ABCB1 Modulator for Treatment of Multidrug Resistance.,40
107902,CHEMBL4184197,1,"Design and synthesis of a potent, highly selective, orally bioavailable, retinoic acid receptor alpha agonist.",40
110858,CHEMBL4321873,2,Optimization of Orally Bioavailable PI3Kδ Inhibitors and Identification of Vps34 as a Key Selectivity Target.,40
121666,CHEMBL5034029,1,Optimization of bifunctional piperidinamide derivatives as σ<sub>1</sub>R Antagonists/MOR agonists for treating neuropathic pain.,40
122051,CHEMBL5046289,1,Targeting the S2 Subsite Enables the Structure-Based Discovery of Novel Highly Selective Factor XIa Inhibitors.,40
124301,CHEMBL5149996,1,"Structure-Based Optimization and Discovery of M3258, a Specific Inhibitor of the Immunoproteasome Subunit LMP7 (β5i).",40
123977,CHEMBL5137114,1,"Discovery of IHMT-MST1-58 as a Novel, Potent, and Selective MST1 Inhibitor for the Treatment of Type 1/2 Diabetes.",40
128149,CHEMBL5380788,1,Discovery of a Potent and Orally Bioavailable Zwitterionic Series of Selective Estrogen Receptor Degrader-Antagonists.,40
123890,CHEMBL5137027,1,Discovery of quinazoline derivatives CZw-124 as a pan-TRK inhibitor with potent anticancer effects in vitro and in vivo.,40
136436,CHEMBL6083286,1,Discovery of ERD-12310A as an Exceptionally Potent and Orally Efficacious PROTAC Degrader of Estrogen Receptor α (ERα).,40
119054,CHEMBL4715869,1,"N-(Pyrimidin-2-yl)-1,2,3,4-tetrahydroisoquinolin-6-amine Derivatives as Selective Janus Kinase 2 Inhibitors for the Treatment of Myeloproliferative Neoplasms.",40
137794,CHEMBL6153147,2,"Structure-Based Discovery of a Highly Selective, Oral Polo-Like Kinase 1 Inhibitor with Potent Antileukemic Activity.",40
130268,CHEMBL5584338,1,"Design, Synthesis, and Biological Evaluation of 5-Amino-4-fluoro-1<i>H</i>-benzo[<i>d</i>]imidazole-6-carboxamide Derivatives as Novel and Potential MEK/RAF Complex Inhibitors Based on the ""Clamp"" Strategy.",40
128862,CHEMBL5500417,1,Discovery of Novel 2-Oxoacetamide Derivatives as B3GAT3 Inhibitors for the Treatment of Hepatocellular Carcinoma.,40
93674,CHEMBL3621069,3,Highly potent and selective pyrazolylpyrimidines as Syk kinase inhibitors.,40
136875,CHEMBL6103625,1,Orally Bioavailable and Site-Selective Covalent STING Inhibitor Derived from a Macrocyclic Marine Diterpenoid.,40
125749,CHEMBL5247655,1,Simplified Derivatives of Tetrandrine as Potent and Specific P-gp Inhibitors to Reverse Multidrug Resistance in Cancer Chemotherapy.,40
129357,CHEMBL5528056,1,BAY-9835: Discovery of the First Orally Bioavailable ADAMTS7 Inhibitor.,40
126316,CHEMBL5316293,1,Novel Small-Molecule PD-L1 Inhibitor Induces PD-L1 Internalization and Optimizes the Immune Microenvironment.,40
128823,CHEMBL5500378,1,Discovery of 4-benzylpiperazinequinoline BChE inhibitor that suppresses neuroinflammation for the treatment of Alzheimer's disease.,40
126307,CHEMBL5316284,2,Structural Determinants of Indole-2-carboxamides: Identification of Lead Acetamides with Pan Antimycobacterial Activity.,40
121867,CHEMBL5038661,1,"Identification of a Novel 2,8-Diazaspiro[4.5]decan-1-one Derivative as a Potent and Selective Dual TYK2/JAK1 Inhibitor for the Treatment of Inflammatory Bowel Disease.",40
129042,CHEMBL5512638,1,Novel pyrrole based CB2 agonists: New insights on CB2 receptor role in regulating neurotransmitters' tone.,40
129281,CHEMBL5523751,1,Discovery of Novel Diaryl-Substituted Fused Heterocycles Targeting Katanin and Tubulin with Potent Antitumor and Antimultidrug Resistance Efficacy.,40
98795,CHEMBL3784951,1,"Discovery of (3-(4-(2-Oxa-6-azaspiro[3.3]heptan-6-ylmethyl)phenoxy)azetidin-1-yl)(5-(4-methoxyphenyl)-1,3,4-oxadiazol-2-yl)methanone (AZD1979), a Melanin Concentrating Hormone Receptor 1 (MCHr1) Antagonist with Favorable Physicochemical Properties.",40
107854,CHEMBL4184149,2,Discovery and process development of a novel TACE inhibitor for the topical treatment of psoriasis.,40
127844,CHEMBL5365538,1,"Identification of GDC-1971 (RLY-1971), a SHP2 Inhibitor Designed for the Treatment of Solid Tumors.",40
65609,CHEMBL2157860,1,Optimization of a potent class of arylamide colony-stimulating factor-1 receptor inhibitors leading to anti-inflammatory clinical candidate 4-cyano-N-[2-(1-cyclohexen-1-yl)-4-[1-[(dimethylamino)acetyl]-4-piperidinyl]phenyl]-1H-imidazole-2-carboxamide (JNJ-28312141).,39
112660,CHEMBL4385604,1,"Identification of Pyrrolo[2,3- d]pyrimidine-Based Derivatives as Potent and Orally Effective Fms-like Tyrosine Receptor Kinase 3 (FLT3) Inhibitors for Treating Acute Myelogenous Leukemia.",39
119933,CHEMBL4765452,1,Discovery of (E)-N-(4-methyl-5-(3-(2-(pyridin-2-yl)vinyl)-1H-indazol-6-yl)thiazol-2-yl)-2-(4-methylpiperazin-1-yl)acetamide (IHMT-TRK-284) as a novel orally available type II TRK kinase inhibitor capable of overcoming multiple resistant mutants.,39
137227,CHEMBL6120956,1,"Discovery of a Potent, Orally Active, and Long-Lasting P2X7 Receptor Antagonist as a Preclinical Candidate for Delaying the Progression of Chronic Kidney Disease.",39
112763,CHEMBL4387734,1,Design and synthesis of a novel series of cyanoindole derivatives as potent γ-secretase modulators.,39
120855,CHEMBL4828743,1,"Discovery of <i>N</i>-(4-(3-isopropyl-2-methyl-2<i>H</i>-indazol-5-yl)pyrimidin-2-yl)-4-(4-methylpiperazin-1-yl)quinazolin-7-amine as a Novel, Potent, and Oral Cyclin-Dependent Kinase Inhibitor against Haematological Malignancies.",39
111516,CHEMBL4342471,1,"Discovery of Thieno[2,3-d]pyrimidine-Based Hydroxamic Acid Derivatives as Bromodomain-Containing Protein 4/Histone Deacetylase Dual Inhibitors Induce Autophagic Cell Death in Colorectal Carcinoma Cells.",39
114528,CHEMBL4477209,1,Indole-2-carboxamide-based MmpL3 Inhibitors Show Exceptional Antitubercular Activity in an Animal Model of Tuberculosis Infection.,39
136765,CHEMBL6096737,1,Discovery of Pyrrolopyrazine Carboxamide Derivatives as Potent and Selective FGFR2/3 Inhibitors that Overcome Mutant Resistance.,39
45872,CHEMBL1152282,1,SAR profiles of spirocyclic nicotinamide derived selective HDAC1/HDAC2 inhibitors (SHI-1:2).,39
129079,CHEMBL5512675,1,Design of Selective PARP-1 Inhibitors and Antitumor Studies.,39
136519,CHEMBL6087458,1,The Discovery of a Novel AXL/Triple Angiokinase Inhibitor Based on 6-Chloro-Substituted Indolinone and Side Chain Methyl Substitution Inhibiting Pancreatic Cancer Growth and Metastasis.,39
117535,CHEMBL4673243,1,"Discovery of 9-Cyclopropylethynyl-2-((S)-1-[1,4]dioxan-2-ylmethoxy)-6,7-dihydropyrimido[6,1-a]isoquinolin-4-one (GLPG1205), a Unique GPR84 Negative Allosteric Modulator Undergoing Evaluation in a Phase II Clinical Trial.",39
123808,CHEMBL5131564,1,Discovery of Potent and Selective Receptor-Interacting Serine/Threonine Protein Kinase 2 (RIPK2) Inhibitors for the Treatment of Inflammatory Bowel Diseases (IBDs).,39
136390,CHEMBL6083240,1,"Design, synthesis and biological evaluation of arylpropylamine derivatives as potential multi-target antidepressants.",39
123746,CHEMBL5131502,1,Improving the treatment of Parkinson's disease: Structure-based development of novel 5-HT<sub>2A</sub> receptor antagonists/inverse agonists.,39
128950,CHEMBL5506024,2,Multitarget μ-Opioid Receptor Agonists─Neuropeptide FF Receptor Antagonists Induce Potent Antinociception with Reduced Adverse Side Effects.,39
128179,CHEMBL5380818,1,"BAY-6096: A Potent, Selective, and Highly Water-Soluble Adrenergic α<sub>2B</sub> Antagonist.",39
118410,CHEMBL4699517,1,Identification of a 3-β-homoalanine conjugate of brusatol with reduced toxicity in mice.,39
123549,CHEMBL5126609,1,"Design, Synthesis, and Pharmacological Evaluation of Benzimidazolo-thiazoles as Potent CXCR3 Antagonists with Therapeutic Potential in Autoimmune Diseases: Discovery of ACT-672125.",39
130522,CHEMBL5614442,1,"Discovery, synthesis and biological evaluation of novel isoquinoline derivatives as potent indoleamine 2, 3-dioxygenase 1 and tryptophan 2, 3-dioxygenase dual inhibitors.",39
137042,CHEMBL6109150,3,Discovery of Naphthyridinone Derivatives as Selective and Potent PKMYT1 Inhibitors with Antitumor Efficacy.,39
118535,CHEMBL4699642,1,Discovery of CJ-2360 as a Potent and Orally Active Inhibitor of Anaplastic Lymphoma Kinase Capable of Achieving Complete Tumor Regression.,39
120442,CHEMBL4819003,1,Optimization of novel oxidative DIMs as Nur77 modulators of the Nur77-Bcl-2 apoptotic pathway.,39
129597,CHEMBL5537184,1,"Discovery, Optimization, and Evaluation of Novel Pyridin-2(1<i>H</i>)-one Analogues as Potent TRK Inhibitors for Cancer Treatment.",39
105874,CHEMBL4049449,1,Discovery of a Novel Class of Survival Motor Neuron 2 Splicing Modifiers for the Treatment of Spinal Muscular Atrophy.,39
119830,CHEMBL4765349,1,"Design, synthesis and biological evaluation of novel N-sulfonylamidine-based derivatives as c-Met inhibitors via Cu-catalyzed three-component reaction.",39
128966,CHEMBL5506040,1,Design of FK866-Based Degraders for Blocking the Nonenzymatic Functions of Nicotinamide Phosphoribosyltransferase.,39
110585,CHEMBL4311969,2,"Polygala tenuifolia-Acori tatarinowii herbal pair as an inspiration for substituted cinnamic α-asaronol esters: Design, synthesis, anticonvulsant activity, and inhibition of lactate dehydrogenase study.",39
137454,CHEMBL6127118,1,Identification of Oral Bioavailable Coumarin Derivatives as Potential AR Antagonists Targeting Prostate Cancer.,39
126506,CHEMBL5321293,1,Discovery of <b>ERD-3111</b> as a Potent and Orally Efficacious Estrogen Receptor PROTAC Degrader with Strong Antitumor Activity.,39
137639,CHEMBL6134907,1,"Synthesis of 5,9- and 5,8-Diaminoalkoxy Substituted Benzophenanthridinone Analogues as Tyrosyl-DNA Phosphodiesterase 1 Inhibitors and Their Radiosensitizing Activity.",39
126596,CHEMBL5325476,1,Design and discovery of new selective and potent VEGF receptor 2 tyrosine kinase inhibitors.,39
126648,CHEMBL5329160,2,"Design, synthesis, and mechanistic study of 2-piperazineone-bearing peptidomimetics as novel HIV capsid modulators.",38
119000,CHEMBL4715815,1,"Design, synthesis and biological evaluation of 7H-pyrrolo[2,3-d]pyrimidin-4-amine derivatives as selective Btk inhibitors with improved pharmacokinetic properties for the treatment of rheumatoid arthritis.",38
127413,CHEMBL5356958,1,Discovery of a Highly Potent and Selective MYOF Inhibitor with Improved Water Solubility for the Treatment of Gastric Cancer.,38
130385,CHEMBL5608200,1,"Design, synthesis, and evaluation of antitumor activity of 2-arylmethoxy-4-(2-fluoromethyl-biphenyl-3-ylmethoxy) benzylamine derivatives as PD-1/PD-l1 inhibitors.",38
